0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
MLA904093754,Terreno En Costas,209503,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904093754-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 210 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,964 m²,964.0,m²
MLA904094846,Terreno En Costas,217798,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904094846-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 218 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,968 m²,968.0,m²
MLA904093760,Terreno En Costas,294686,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904093760-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 244 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,1092 m²,1092.0,m²
MLA904095479,Terreno En Costas,297982,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904095479-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 245 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,1104 m²,1104.0,m²
MLA904094843,Terreno En Costas,166121,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904094843-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 302 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,886 m²,886.0,m²
MLA904093748,Terreno En Costas,162346,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904093748-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 50 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,891 m²,891.0,m²
MLA904063007,Terreno - San Sebastián,52000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904063007-terreno-san-sebastian-_JM,Bs.As. G.B.A. Norte,Pilar,Lote Al Agua Area 8 - San Sebastian,,AR,Argentina,-34.34631,-58.890514,900 m²,900.0,m²
MLA904152708,Costa Atlantica Terreno Mar Del Sur Centro Unico Real,3500,USD,2021-02-19T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904152708-costa-atlantica-terreno-mar-del-sur-centro-unico-real-_JM,Bs.As. Costa Atlántica,Mar del Sur,CALLE 29 1000,,AR,Argentina,-38.33956,-57.99575,146.72 m²,146.72,m²
MLA904108704,Terreno Barrio Puerto Roldan,67000,USD,2021-03-14T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904108704-terreno-barrio-puerto-roldan-_JM,Santa Fe,San Lorenzo,Av. Del Lago  100,Roldán,AR,Argentina,-32.934223,-60.886433,900 m²,900.0,m²
MLA904068356,Venta Lote Costa Esmeralda Barrio Cerrado Golf Ii  Ref 2315,30000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904068356-venta-lote-costa-esmeralda-barrio-cerrado-golf-ii-ref-2315-_JM,Bs.As. Costa Atlántica,Costa Esmeralda,ruta 11 380,,AR,Argentina,-37.003517,-56.805176,1000 m²,1000.0,m²
MLA904090500,Lote Barrio Cerrado Estilo Chacra - Lote 40,5425000,ARS,2021-03-14T04:00:37.000Z,https://terreno.mercadolibre.com.ar/MLA-904090500-lote-barrio-cerrado-estilo-chacra-lote-40-_JM,Río Negro,Cipolletti,Barrio Cerrado Estilo Chacra Lote 40 40,,AR,Argentina,-38.951252,-67.948555,1575 m²,1575.0,m²
MLA904128145,Hermosos Lotes De 10.000 M2 De Naturaleza Autoctona,20000,USD,2021-03-14T04:02:19.000Z,https://terreno.mercadolibre.com.ar/MLA-904128145-hermosos-lotes-de-10000-m2-de-naturaleza-autoctona-_JM,Córdoba,Punilla,avenida costanera norte 200,Capilla del Monte,AR,Argentina,-30.888632,-64.54285,10 m²,10.0,m²
MLA904160695,"Traslasierra, Dique La Viña",26500,USD,2021-03-14T04:00:26.000Z,https://terreno.mercadolibre.com.ar/MLA-904160695-traslasierra-dique-la-vina-_JM,Córdoba,San Javier,camino dique la viña 1,Quebrada de los Pozos,AR,Argentina,-31.910051,-65.03491,1240 m²,1240.0,m²
MLA904136863,"Lote En Venta En El Quimilar, 10 E 459 Y 460",93000,USD,2021-03-18T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904136863-lote-en-venta-en-el-quimilar-10-e-459-y-460-_JM,Bs.As. G.B.A. Sur,La Plata,10 e 459 y 460 0000,City Bell,AR,Argentina,-34.869267,-58.025154,468 m²,468.0,m²
MLA904076000,¡ Excelente Oportunidad! En Barrio Privado Milcayac Ii !,19500,USD,2021-01-21T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904076000--excelente-oportunidad-en-barrio-privado-milcayac-ii--_JM,Mendoza,Maipú,Vieytes 0,Maipú,AR,Argentina,-32.98271,-68.82208,500 m²,500.0,m²
MLA904047821,Terreno Y Lote En Venta Helios - Pinamar Norte - La Frontera,79000,USD,2021-03-14T04:00:37.000Z,https://terreno.mercadolibre.com.ar/MLA-904047821-terreno-y-lote-en-venta-helios-pinamar-norte-la-frontera-_JM,Bs.As. Costa Atlántica,Pinamar,Helios  420,Frontera,AR,Argentina,-37.076027,-56.831745,1090 ha,1090.0,ha
MLA904123119,Lote - Terreno En Venta. Gran Oportunidad ,10000,USD,2021-03-14T23:17:49.000Z,https://terreno.mercadolibre.com.ar/MLA-904123119-lote-terreno-en-venta-gran-oportunidad-_JM,San Luis,Junín,Ruta uno SN,Los Molles,AR,Argentina,-32.467224,-65.01221,800 ha,800.0,ha
MLA904061810,Terreno - Santa Elisa,33000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904061810-terreno-santa-elisa-_JM,Bs.As. G.B.A. Norte,Pilar,Santa Elisa Lote al 200,Pilar del Este,AR,Argentina,-34.39429,-58.892788,450 m²,450.0,m²
MLA904061812,Terreno - El Cazal,49000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904061812-terreno-el-cazal-_JM,Bs.As. G.B.A. Norte,Escobar,Lote Al Lago - Club Naútico El Cazal,El Cazal,AR,Argentina,-34.29819,-58.761837,1050 m²,1050.0,m²
MLA904158200,Lote En El Pinar,15000,USD,2021-03-03T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904158200-lote-en-el-pinar-_JM,Bs.As. Costa Atlántica,La Lucila del Mar,AV SANTA FE   1300,,AR,Argentina,-36.65417,-56.688232,250 m²,250.0,m²
MLA904058845,Lote Laguna #0-100 - San Sebastian - Area 5 - 997m2 #id 827,70000,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904058845-lote-laguna-0-100-san-sebastian-area-5-997m2-id-827-_JM,Bs.As. G.B.A. Norte,Escobar,Lote Laguna 997m - San Sebastian - Nuestra Señora de Itati (Area 5) #ID 827,San Sebastián,AR,Argentina,-34.34376,-58.88534,997 m²,997.0,m²
MLA904031824,Lote Perimetral Bueno #0-100 - San Sebastian - Area 10 - 869m2 #id 2521,38000,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904031824-lote-perimetral-bueno-0-100-san-sebastian-area-10-869m2-id-2521-_JM,Bs.As. G.B.A. Norte,Escobar,Lote Perimetral Bueno 869m - San Sebastian - Nuestra Señora de Fatima (Area 10) #ID 2521,San Sebastián,AR,Argentina,-34.34376,-58.88534,869 m²,869.0,m²
MLA904029056,Terreno  En Venta En Country Chacras De La Reserva,30000,USD,2021-01-17T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904029056-terreno-en-venta-en-country-chacras-de-la-reserva-_JM,Buenos Aires Interior,Campana,Los Cardales Country Club,Country Club Los Cardales,AR,Argentina,-34.40815,-58.729,1804 m²,1804.0,m²
MLA904028582,Lote En Venta En Nordelta Virazon,345000,USD,2021-01-17T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904028582-lote-en-venta-en-nordelta-virazon-_JM,Bs.As. G.B.A. Norte,Tigre,Nordelta Virazón,Nordelta Virazón,AR,Argentina,-34.42603,-58.57962,830 m²,830.0,m²
MLA904092493,Terrenos Barrio Parque Los Olmos Exaltacion De La Cruz,20000,USD,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904092493-terrenos-barrio-parque-los-olmos-exaltacion-de-la-cruz-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904091482,Lotes En Cuotas Terranova Barrio Parque Los Olmos Exaltacion,1150000,ARS,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904091482-lotes-en-cuotas-terranova-barrio-parque-los-olmos-exaltacion-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904092423,Lotes Barrio Parque Olmos En Cuotas Pesos Parada Robles,1100000,ARS,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904092423-lotes-barrio-parque-olmos-en-cuotas-pesos-parada-robles-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904091441,Terrenos Barrio Parque Los Olmos Exaltacion De La Cruz,1300000,USD,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904091441-terrenos-barrio-parque-los-olmos-exaltacion-de-la-cruz-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904092354,Terranova Terreno  Financiado Barrio Parque Olmos Zona Norte,1300000,ARS,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904092354-terranova-terreno-financiado-barrio-parque-olmos-zona-norte-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904088851,Lotes En Cuotas Terranova Barrio Parque Olmos Exaltacion,20000,USD,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904088851-lotes-en-cuotas-terranova-barrio-parque-olmos-exaltacion-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904089606,Terrenos Barrrio Parque Los Olmos Terranova En Cuotas Robles,20000,USD,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904089606-terrenos-barrrio-parque-los-olmos-terranova-en-cuotas-robles-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904088757,Venta Terreno Lote Financiado Parada Robles Pilar Zona Norte,900000,ARS,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904088757-venta-terreno-lote-financiado-parada-robles-pilar-zona-norte-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904124530,Terreno En Villa Del Dique A 3 Cuadras De La Ruta,7000,USD,2021-01-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904124530-terreno-en-villa-del-dique-a-3-cuadras-de-la-ruta-_JM,Córdoba,Calamuchita,"publica s/n (5862), Calamuchita, Córdoba, Argentina",Villa del Dique,AR,Argentina,-32.160145,-64.45501,400 m²,400.0,m²
MLA904139880,Venta- Lote- Country Polo & Resort-hudson,85000,USD,2021-01-17T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904139880-venta-lote-country-polo-resort-hudson-_JM,Bs.As. G.B.A. Sur,Berazategui,Greenville,Greenville Polo & Resort,AR,Argentina,-34.78703,-58.14458,887 m²,887.0,m²
MLA904062950,Terreno En Venta En Barrio Teniente Origone,450000,ARS,2021-02-28T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904062950-terreno-en-venta-en-barrio-teniente-origone-_JM,Buenos Aires Interior,Brandsen,RUTA 210 KM 60.400,Barrio Parque Las Acacias,AR,Argentina,-34.603683,-58.381557,250 m²,250.0,m²
MLA904037695,Lote En Venta Barrio Altos De Leoncio 1 Maipu,15000,USD,2021-01-30T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904037695-lote-en-venta-barrio-altos-de-leoncio-1-maipu-_JM,Mendoza,Maipú,RUTA 6O,,AR,Argentina,-33.018703,-68.78321,500 m²,500.0,m²
MLA904027734,Excelentes  Lotes Casa A Reciclar Y Amplio Galpón,260000,USD,2021-01-17T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904027734-excelentes-lotes-casa-a-reciclar-y-amplio-galpon-_JM,Bs.As. G.B.A. Oeste,Moreno,BOULEVARD ALCORTA,Paso del Rey,AR,Argentina,-34.65325,-58.781086,778 m²,778.0,m²
MLA904143666,Terreno Al Agua - El Cazal,50500,USD,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904143666-terreno-al-agua-el-cazal-_JM,Bs.As. G.B.A. Norte,Escobar,El Cazal (Al Agua),El Cazal,AR,Argentina,-34.298065,-58.761776,955 m²,955.0,m²
MLA904062590,Terreno - Lote En El Golf Nordelta,470000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904062590-terreno-lote-en-el-golf-nordelta-_JM,Bs.As. G.B.A. Norte,Tigre,Nordelta - El Golf Lote al 400,Nordelta,AR,Argentina,-34.415092,-58.63944,925 m²,925.0,m²
MLA904095829,Terreno En Escobar,217038,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904095829-terreno-en-escobar-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 220 -   N°45,,AR,Argentina,-34.34457,-58.726475,977 m²,977.0,m²
MLA904096329,Terreno En Escobar,194602,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904096329-terreno-en-escobar-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 217 -   N°45,,AR,Argentina,-34.34457,-58.726475,973 m²,973.0,m²
MLA904096330,Terreno En Escobar,211874,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904096330-terreno-en-escobar-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 228 -  N°,,AR,Argentina,-34.34457,-58.726475,986 m²,986.0,m²
MLA904095833,Terreno En Escobar,217762,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904095833-terreno-en-escobar-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 229 -   N°45,,AR,Argentina,-34.34457,-58.726475,1014 m²,1014.0,m²
MLA904097161,Terreno En Marinas,349090,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904097161-terreno-en-marinas-_JM,Bs.As. G.B.A. Norte,Tigre,Puertos - Barrio Marinas - Ramal Escobar KM 45 - Lote 221 -   N°45,Puertos del Lago Marinas,AR,Argentina,-34.343933,-58.726128,1060 m²,1060.0,m²
MLA904096324,Terreno En Acacias,70000,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904096324-terreno-en-acacias-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Acacias - Ramal Escobar KM 45 - Lote 252 -  N°45,Puertos del Lago - Acacias,AR,Argentina,-34.343933,-58.726128,722 m²,722.0,m²
MLA904096325,Terreno En Acacias,63000,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904096325-terreno-en-acacias-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Acacias - Ramal Escobar KM 45 - Lote 346  N°45,Puertos del Lago - Acacias,AR,Argentina,-34.343933,-58.726128,708 m²,708.0,m²
MLA904093763,Terreno En Costas,297549,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904093763-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 242 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,1058 m²,1058.0,m²
MLA904094854,Terreno En Costas,152490,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904094854-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 183 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,839 m²,839.0,m²
MLA904094845,Terreno En Costas,207477,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904094845-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 205 -  N°,Puertos,AR,Argentina,-34.34457,-58.726475,954 m²,954.0,m²
MLA904093755,Terreno En Costas,219275,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904093755-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 212 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,975 m²,975.0,m²
MLA904093754,Terreno En Costas,209503,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904093754-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 210 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,964 m²,964.0,m²
MLA904094846,Terreno En Costas,217798,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904094846-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 218 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,968 m²,968.0,m²
MLA904093760,Terreno En Costas,294686,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904093760-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 244 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,1092 m²,1092.0,m²
MLA904095479,Terreno En Costas,297982,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904095479-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 245 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,1104 m²,1104.0,m²
MLA904094843,Terreno En Costas,166121,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904094843-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 302 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,886 m²,886.0,m²
MLA904093748,Terreno En Costas,162346,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904093748-terreno-en-costas-_JM,Bs.As. G.B.A. Norte,Escobar,Puertos - Barrio Costas - Ramal Escobar KM 45 - Lote 50 -   N°45,Puertos,AR,Argentina,-34.34457,-58.726475,891 m²,891.0,m²
MLA904063007,Terreno - San Sebastián,52000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904063007-terreno-san-sebastian-_JM,Bs.As. G.B.A. Norte,Pilar,Lote Al Agua Area 8 - San Sebastian,,AR,Argentina,-34.34631,-58.890514,900 m²,900.0,m²
MLA904152708,Costa Atlantica Terreno Mar Del Sur Centro Unico Real,3500,USD,2021-02-19T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904152708-costa-atlantica-terreno-mar-del-sur-centro-unico-real-_JM,Bs.As. Costa Atlántica,Mar del Sur,CALLE 29 1000,,AR,Argentina,-38.33956,-57.99575,146.72 m²,146.72,m²
MLA904108704,Terreno Barrio Puerto Roldan,67000,USD,2021-03-14T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904108704-terreno-barrio-puerto-roldan-_JM,Santa Fe,San Lorenzo,Av. Del Lago  100,Roldán,AR,Argentina,-32.934223,-60.886433,900 m²,900.0,m²
MLA904068356,Venta Lote Costa Esmeralda Barrio Cerrado Golf Ii  Ref 2315,30000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904068356-venta-lote-costa-esmeralda-barrio-cerrado-golf-ii-ref-2315-_JM,Bs.As. Costa Atlántica,Costa Esmeralda,ruta 11 380,,AR,Argentina,-37.003517,-56.805176,1000 m²,1000.0,m²
MLA904090500,Lote Barrio Cerrado Estilo Chacra - Lote 40,5425000,ARS,2021-03-14T04:00:37.000Z,https://terreno.mercadolibre.com.ar/MLA-904090500-lote-barrio-cerrado-estilo-chacra-lote-40-_JM,Río Negro,Cipolletti,Barrio Cerrado Estilo Chacra Lote 40 40,,AR,Argentina,-38.951252,-67.948555,1575 m²,1575.0,m²
MLA904128145,Hermosos Lotes De 10.000 M2 De Naturaleza Autoctona,20000,USD,2021-03-14T04:02:19.000Z,https://terreno.mercadolibre.com.ar/MLA-904128145-hermosos-lotes-de-10000-m2-de-naturaleza-autoctona-_JM,Córdoba,Punilla,avenida costanera norte 200,Capilla del Monte,AR,Argentina,-30.888632,-64.54285,10 m²,10.0,m²
MLA904160695,"Traslasierra, Dique La Viña",26500,USD,2021-03-14T04:00:26.000Z,https://terreno.mercadolibre.com.ar/MLA-904160695-traslasierra-dique-la-vina-_JM,Córdoba,San Javier,camino dique la viña 1,Quebrada de los Pozos,AR,Argentina,-31.910051,-65.03491,1240 m²,1240.0,m²
MLA904136863,"Lote En Venta En El Quimilar, 10 E 459 Y 460",93000,USD,2021-03-18T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904136863-lote-en-venta-en-el-quimilar-10-e-459-y-460-_JM,Bs.As. G.B.A. Sur,La Plata,10 e 459 y 460 0000,City Bell,AR,Argentina,-34.869267,-58.025154,468 m²,468.0,m²
MLA904076000,¡ Excelente Oportunidad! En Barrio Privado Milcayac Ii !,19500,USD,2021-01-21T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904076000--excelente-oportunidad-en-barrio-privado-milcayac-ii--_JM,Mendoza,Maipú,Vieytes 0,Maipú,AR,Argentina,-32.98271,-68.82208,500 m²,500.0,m²
MLA904047821,Terreno Y Lote En Venta Helios - Pinamar Norte - La Frontera,79000,USD,2021-03-14T04:00:37.000Z,https://terreno.mercadolibre.com.ar/MLA-904047821-terreno-y-lote-en-venta-helios-pinamar-norte-la-frontera-_JM,Bs.As. Costa Atlántica,Pinamar,Helios  420,Frontera,AR,Argentina,-37.076027,-56.831745,1090 ha,1090.0,ha
MLA904123119,Lote - Terreno En Venta. Gran Oportunidad ,10000,USD,2021-03-14T23:17:49.000Z,https://terreno.mercadolibre.com.ar/MLA-904123119-lote-terreno-en-venta-gran-oportunidad-_JM,San Luis,Junín,Ruta uno SN,Los Molles,AR,Argentina,-32.467224,-65.01221,800 ha,800.0,ha
MLA904061810,Terreno - Santa Elisa,33000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904061810-terreno-santa-elisa-_JM,Bs.As. G.B.A. Norte,Pilar,Santa Elisa Lote al 200,Pilar del Este,AR,Argentina,-34.39429,-58.892788,450 m²,450.0,m²
MLA904061812,Terreno - El Cazal,49000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904061812-terreno-el-cazal-_JM,Bs.As. G.B.A. Norte,Escobar,Lote Al Lago - Club Naútico El Cazal,El Cazal,AR,Argentina,-34.29819,-58.761837,1050 m²,1050.0,m²
MLA904158200,Lote En El Pinar,15000,USD,2021-03-03T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904158200-lote-en-el-pinar-_JM,Bs.As. Costa Atlántica,La Lucila del Mar,AV SANTA FE   1300,,AR,Argentina,-36.65417,-56.688232,250 m²,250.0,m²
MLA904058845,Lote Laguna #0-100 - San Sebastian - Area 5 - 997m2 #id 827,70000,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904058845-lote-laguna-0-100-san-sebastian-area-5-997m2-id-827-_JM,Bs.As. G.B.A. Norte,Escobar,Lote Laguna 997m - San Sebastian - Nuestra Señora de Itati (Area 5) #ID 827,San Sebastián,AR,Argentina,-34.34376,-58.88534,997 m²,997.0,m²
MLA904031824,Lote Perimetral Bueno #0-100 - San Sebastian - Area 10 - 869m2 #id 2521,38000,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904031824-lote-perimetral-bueno-0-100-san-sebastian-area-10-869m2-id-2521-_JM,Bs.As. G.B.A. Norte,Escobar,Lote Perimetral Bueno 869m - San Sebastian - Nuestra Señora de Fatima (Area 10) #ID 2521,San Sebastián,AR,Argentina,-34.34376,-58.88534,869 m²,869.0,m²
MLA904029056,Terreno  En Venta En Country Chacras De La Reserva,30000,USD,2021-01-17T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904029056-terreno-en-venta-en-country-chacras-de-la-reserva-_JM,Buenos Aires Interior,Campana,Los Cardales Country Club,Country Club Los Cardales,AR,Argentina,-34.40815,-58.729,1804 m²,1804.0,m²
MLA904028582,Lote En Venta En Nordelta Virazon,345000,USD,2021-01-17T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904028582-lote-en-venta-en-nordelta-virazon-_JM,Bs.As. G.B.A. Norte,Tigre,Nordelta Virazón,Nordelta Virazón,AR,Argentina,-34.42603,-58.57962,830 m²,830.0,m²
MLA904092493,Terrenos Barrio Parque Los Olmos Exaltacion De La Cruz,20000,USD,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904092493-terrenos-barrio-parque-los-olmos-exaltacion-de-la-cruz-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904091482,Lotes En Cuotas Terranova Barrio Parque Los Olmos Exaltacion,1150000,ARS,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904091482-lotes-en-cuotas-terranova-barrio-parque-los-olmos-exaltacion-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
MLA904092423,Lotes Barrio Parque Olmos En Cuotas Pesos Parada Robles,1100000,ARS,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904092423-lotes-barrio-parque-olmos-en-cuotas-pesos-parada-robles-_JM,Buenos Aires Interior,Exaltación de la Cruz,ruta 47 753,Parada Robles,AR,Argentina,-34.41486,-59.127903,1500 m²,1500.0,m²
